Vaccine,Geographic Level,Geographic Name,Demographic_Level,Demographic Name,Indicator_label,Indicator_category_label,Month_Week,Week_ending,Estimate,CI_Half_width_95pct,Unweighted Sample Size,suppression_flag
COVID,State,Vermont,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,November Week 4,2023-11-25,,,1239,1
COVID,State,Vermont,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,November Week 4,2023-11-25,,,26,1
COVID,State,Vermont,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 4,2023-11-25,,,26,1
COVID,State,Vermont,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 4,2023-11-25,,,26,1
COVID,State,Washington,Overall,6 months-17 years,Up-to-date,Yes,October Week 1,2023-09-30,0,0,1928,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,October Week 1,2023-09-30,0,0,1928,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,October Week 1,2023-09-30,0.526,17.3558,57,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,October Week 1,2023-09-30,0.204,13.4338,57,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 1,2023-09-30,0.27,15.5193,57,0
COVID,State,Washington,Overall,6 months-17 years,Up-to-date,Yes,October Week 2,2023-10-07,0.0245,0.87,1928,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,October Week 2,2023-10-07,0.0245,0.87,1928,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,October Week 2,2023-10-07,0.5882,22.9702,32,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,October Week 2,2023-10-07,0.08,7.8562,32,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 2,2023-10-07,0.3073,21.7274,32,0
COVID,State,Washington,Overall,6 months-17 years,Up-to-date,Yes,October Week 3,2023-10-14,0.0245,0.87,1928,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,October Week 3,2023-10-14,0.0245,0.87,1928,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,October Week 3,2023-10-14,0.4468,23.5514,38,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,October Week 3,2023-10-14,0.3073,22.8555,38,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 3,2023-10-14,0.2214,19.5115,38,0
COVID,State,Washington,Overall,6 months-17 years,Up-to-date,Yes,October Week 4,2023-10-21,0.0301,1.2604,1928,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,October Week 4,2023-10-21,0.0301,1.2604,1928,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,October Week 4,2023-10-21,0.1737,14.185,54,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,October Week 4,2023-10-21,0.5491,22.1986,54,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 4,2023-10-21,0.2471,17.4602,54,0
COVID,State,Washington,Overall,6 months-17 years,Up-to-date,Yes,October Week 5,2023-10-28,0.0301,1.2604,1928,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,October Week 5,2023-10-28,0.0301,1.2604,1928,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,October Week 5,2023-10-28,0.3151,21.5989,36,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,October Week 5,2023-10-28,0.3645,21.9822,36,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 5,2023-10-28,0.2904,21.0356,36,0
COVID,State,Washington,Overall,6 months-17 years,Up-to-date,Yes,November Week 1,2023-11-04,0.1165,2.3092,1928,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,November Week 1,2023-11-04,,,1928,1
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,November Week 1,2023-11-04,,,27,1
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 1,2023-11-04,,,27,1
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 1,2023-11-04,,,27,1
COVID,State,Washington,Overall,6 months-17 years,Up-to-date,Yes,November Week 2,2023-11-11,0.1577,8.4146,1928,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,November Week 2,2023-11-11,0.1577,8.4146,1928,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,November Week 2,2023-11-11,0.1223,15.0259,37,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 2,2023-11-11,0.2006,17.408,37,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 2,2023-11-11,0.5194,22.2431,37,0
COVID,State,Washington,Overall,6 months-17 years,Up-to-date,Yes,November Week 3,2023-11-18,0.159,2.3549,1928,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,November Week 3,2023-11-18,,,1928,1
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,November Week 3,2023-11-18,,,29,1
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 3,2023-11-18,,,29,1
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 3,2023-11-18,,,29,1
COVID,State,Washington,Overall,6 months-17 years,Up-to-date,Yes,November Week 4,2023-11-25,0.159,2.3549,1928,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,November Week 4,2023-11-25,0.159,2.3549,1928,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,November Week 4,2023-11-25,0.1692,13.1255,51,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 4,2023-11-25,0.3384,19.1128,51,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 4,2023-11-25,0.3334,19.1937,51,0
COVID,State,Wisconsin,Overall,6 months-17 years,Up-to-date,Yes,October Week 1,2023-09-30,0.0204,4.0085,1535,0
COVID,State,Wisconsin,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,October Week 1,2023-09-30,0.0204,4.0085,1535,0
COVID,State,Wisconsin,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,October Week 1,2023-09-30,0.1411,12.0359,62,0
COVID,State,Wisconsin,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,October Week 1,2023-09-30,0.4943,20.6201,62,0
COVID,State,Wisconsin,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 1,2023-09-30,0.3442,17.8627,62,0
COVID,State,Wisconsin,Overall,6 months-17 years,Up-to-date,Yes,October Week 2,2023-10-07,0.0257,1.5914,1535,0
COVID,State,Wisconsin,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,October Week 2,2023-10-07,,,1535,1
COVID,State,Wisconsin,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,October Week 2,2023-10-07,,,28,1
COVID,State,Wisconsin,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,October Week 2,2023-10-07,,,28,1
COVID,State,Wisconsin,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 2,2023-10-07,,,28,1
COVID,State,Wisconsin,Overall,6 months-17 years,Up-to-date,Yes,October Week 3,2023-10-14,0.0317,1.8844,1535,0
COVID,State,Wisconsin,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,October Week 3,2023-10-14,0.0317,1.8844,1535,0
COVID,State,Wisconsin,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,October Week 3,2023-10-14,0.1833,14.8626,45,0
COVID,State,Wisconsin,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,October Week 3,2023-10-14,0.4841,26.1372,45,0
COVID,State,Wisconsin,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 3,2023-10-14,0.3009,20.2403,45,0
COVID,State,Wisconsin,Overall,6 months-17 years,Up-to-date,Yes,October Week 4,2023-10-21,0.0325,1.662,1535,0
COVID,State,Wisconsin,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,October Week 4,2023-10-21,0.0325,1.662,1535,0
COVID,State,Wisconsin,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,October Week 4,2023-10-21,0.1569,13.2433,52,0
COVID,State,Wisconsin,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,October Week 4,2023-10-21,0.294,25.8116,52,0
COVID,State,Wisconsin,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 4,2023-10-21,0.5166,24.5431,52,0
COVID,State,Wisconsin,Overall,6 months-17 years,Up-to-date,Yes,October Week 5,2023-10-28,0.0325,1.662,1535,0
COVID,State,Wisconsin,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,October Week 5,2023-10-28,0.0325,1.662,1535,0
COVID,State,Wisconsin,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,October Week 5,2023-10-28,0.2913,23.0631,48,0
COVID,State,Wisconsin,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,October Week 5,2023-10-28,0.2401,15.9277,48,0
COVID,State,Wisconsin,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 5,2023-10-28,0.436,22.0484,48,0
COVID,State,Wisconsin,Overall,6 months-17 years,Up-to-date,Yes,November Week 1,2023-11-04,0.0727,1.7816,1535,0
COVID,State,Wisconsin,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,November Week 1,2023-11-04,0.0727,1.7816,1535,0
COVID,State,Wisconsin,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,November Week 1,2023-11-04,0.1725,16.3417,30,0
COVID,State,Wisconsin,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 1,2023-11-04,0.3042,25.0315,30,0
COVID,State,Wisconsin,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 1,2023-11-04,0.4507,24.8552,30,0
COVID,State,Wisconsin,Overall,6 months-17 years,Up-to-date,Yes,November Week 2,2023-11-11,0.0727,1.7816,1535,0
COVID,State,Wisconsin,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,November Week 2,2023-11-11,,,1535,1
COVID,State,Wisconsin,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,November Week 2,2023-11-11,,,16,1
COVID,State,Wisconsin,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 2,2023-11-11,,,16,1
COVID,State,Wisconsin,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 2,2023-11-11,,,16,1
COVID,State,Wisconsin,Overall,6 months-17 years,Up-to-date,Yes,November Week 3,2023-11-18,0.0727,1.7816,1535,0
COVID,State,Wisconsin,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,November Week 3,2023-11-18,,,1535,1
COVID,State,Wisconsin,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,November Week 3,2023-11-18,,,12,1
COVID,State,Wisconsin,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 3,2023-11-18,,,12,1
COVID,State,Wisconsin,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 3,2023-11-18,,,12,1
COVID,State,Wisconsin,Overall,6 months-17 years,Up-to-date,Yes,November Week 4,2023-11-25,0.0727,1.7816,1535,0
COVID,State,Wisconsin,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,November Week 4,2023-11-25,,,1535,1
COVID,State,Wisconsin,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,November Week 4,2023-11-25,,,20,1
COVID,State,Wisconsin,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 4,2023-11-25,,,20,1
COVID,State,Wisconsin,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 4,2023-11-25,,,20,1
COVID,State,West Virginia,Overall,6 months-17 years,Up-to-date,Yes,October Week 1,2023-09-30,0,0,2571,0
COVID,State,West Virginia,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,October Week 1,2023-09-30,,,2571,1
COVID,State,West Virginia,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,October Week 1,2023-09-30,,,26,1
COVID,State,West Virginia,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,October Week 1,2023-09-30,,,26,1
COVID,State,West Virginia,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 1,2023-09-30,,,26,1
COVID,State,West Virginia,Overall,6 months-17 years,Up-to-date,Yes,October Week 2,2023-10-07,0.0102,0.4625,2571,0
COVID,State,West Virginia,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,October Week 2,2023-10-07,0.0102,0.4625,2571,0
COVID,State,West Virginia,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,October Week 2,2023-10-07,0.2049,19.9892,45,0
COVID,State,West Virginia,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,October Week 2,2023-10-07,0.3207,19.2055,45,0
COVID,State,West Virginia,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 2,2023-10-07,0.4642,23.5257,45,0
COVID,State,West Virginia,Overall,6 months-17 years,Up-to-date,Yes,October Week 3,2023-10-14,0.0115,0.5278,2571,0
COVID,State,West Virginia,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,October Week 3,2023-10-14,0.0115,0.5278,2571,0
COVID,State,West Virginia,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,October Week 3,2023-10-14,0.2096,26.7699,32,0
COVID,State,West Virginia,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,October Week 3,2023-10-14,0.1483,15.5908,32,0
COVID,State,West Virginia,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 3,2023-10-14,0.6307,28.7519,32,0
COVID,State,West Virginia,Overall,6 months-17 years,Up-to-date,Yes,October Week 4,2023-10-21,0.0115,0.5278,2571,0
COVID,State,West Virginia,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,October Week 4,2023-10-21,0.0115,0.5278,2571,0
COVID,State,West Virginia,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,October Week 4,2023-10-21,0.2074,20.7168,57,0
COVID,State,West Virginia,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,October Week 4,2023-10-21,0.263,21.0903,57,0
